temperature,oil_temperature,oil_pressure,voltage,current,vibration,load,power_factor,frequency,temp_oil_delta,apparent_power_ratio,temp_rate_of_change,vib_rate_of_change,rolling_temp_std,rolling_current_std,failure_label,failure_mode,is_failure
65.54,59.54,25.73,409.16,43.27,2.0,71.23,0.937,50.0,6.0,0.885,0.0203,-0.0043,0.916,1.224,0,NORMAL,0
66.56,59.84,26.01,400.74,49.38,1.92,77.42,0.935,50.03,6.73,0.989,-0.0154,0.0115,0.226,0.827,0,NORMAL,0
62.39,54.59,24.06,396.77,36.71,1.64,59.37,0.96,50.06,7.8,0.728,0.0227,-0.0051,0.703,1.197,0,NORMAL,0
65.62,56.25,25.4,396.86,38.62,1.71,62.4,0.966,49.89,9.37,0.766,0.0276,0.0141,0.617,0.972,0,NORMAL,0
63.6,57.46,25.27,402.76,46.64,1.28,76.89,0.976,49.97,6.14,0.939,-0.0378,-0.039,0.204,0.906,0,NORMAL,0
93.5,94.71,34.99,379.82,85.37,2.4,129.84,0.902,49.85,-1.21,1.621,0.2166,0.0516,3.193,3.079,1,THERMAL_OVERLOAD,1
99.91,104.61,32.09,403.18,64.63,2.32,97.39,0.9,49.87,-4.7,1.303,0.2432,-0.029,6.445,5.615,1,THERMAL_OVERLOAD,1
63.6,55.97,24.15,400.9,40.34,1.47,69.08,0.93,50.0,7.63,0.809,0.0027,-0.0167,0.359,1.999,0,NORMAL,0
65.2,59.2,23.51,398.0,34.11,1.52,54.62,0.945,49.98,6.01,0.679,-0.0455,-0.0412,0.245,1.302,0,NORMAL,0
62.16,55.22,23.27,395.73,33.39,1.66,52.18,0.933,49.94,6.94,0.661,-0.0133,-0.0098,0.974,1.17,0,NORMAL,0
108.08,92.81,35.06,392.98,71.13,3.88,109.5,0.89,49.8,15.27,1.398,0.5547,0.0103,4.112,3.244,1,THERMAL_OVERLOAD,1
64.75,60.59,25.1,398.49,34.71,1.31,57.87,0.977,50.01,4.16,0.692,0.0283,0.0089,0.966,1.069,0,NORMAL,0
67.04,61.79,25.84,400.81,39.6,6.0,71.64,0.922,50.07,5.25,0.794,0.0032,0.242,1.45,1.29,2,MECHANICAL_FAULT,1
65.61,59.2,21.99,396.16,41.42,1.68,71.1,0.94,49.99,6.41,0.821,-0.0188,0.0529,0.801,1.323,0,NORMAL,0
60.64,56.13,25.3,401.9,30.12,0.86,48.88,0.939,49.95,4.51,0.605,-0.0025,-0.0276,0.448,1.213,0,NORMAL,0
132.36,106.98,58.27,347.32,124.73,13.71,123.32,0.778,48.31,25.38,2.166,0.7872,0.8186,5.391,12.547,4,CRITICAL_FAILURE,1
66.66,57.63,27.44,397.63,43.82,1.31,72.38,0.974,50.05,9.03,0.871,-0.0172,0.0067,0.608,1.83,0,NORMAL,0
66.52,56.9,24.2,393.41,37.78,1.29,65.27,0.937,50.0,9.62,0.743,0.0383,-0.0322,0.223,1.805,0,NORMAL,0
61.27,55.41,24.01,402.91,30.94,1.91,50.3,0.933,50.05,5.86,0.623,0.0391,0.0229,0.691,1.531,0,NORMAL,0
61.5,53.99,27.04,397.71,35.64,1.12,59.46,0.98,49.99,7.51,0.709,0.0073,-0.0447,0.332,1.369,0,NORMAL,0
113.22,97.55,31.22,389.99,68.37,2.77,110.86,0.889,49.88,15.68,1.333,0.2621,0.0101,4.19,3.983,1,THERMAL_OVERLOAD,1
57.51,48.57,21.76,397.2,35.82,1.45,57.28,0.942,49.97,8.94,0.711,0.0202,-0.0131,0.435,0.666,0,NORMAL,0
60.89,56.77,25.76,403.93,37.73,1.9,59.53,0.934,50.01,4.12,0.762,-0.0327,0.0323,0.594,1.661,0,NORMAL,0
65.98,57.09,26.93,394.86,39.76,1.99,65.0,0.934,50.06,8.89,0.785,-0.0326,-0.0277,0.753,1.111,0,NORMAL,0
58.85,53.89,28.73,399.84,31.33,1.54,51.05,0.932,50.05,4.96,0.626,-0.0389,-0.0194,0.252,1.453,0,NORMAL,0
58.38,49.12,25.62,403.18,32.08,1.47,51.63,0.939,49.93,9.27,0.647,-0.0093,-0.0013,0.56,1.486,0,NORMAL,0
63.07,57.57,23.2,396.35,40.01,1.19,65.69,0.931,50.06,5.5,0.793,0.0064,0.0069,0.673,1.914,0,NORMAL,0
61.63,53.38,21.9,403.42,35.01,7.79,61.98,0.938,49.99,8.25,0.706,-0.1211,0.2526,1.417,1.221,2,MECHANICAL_FAULT,1
66.18,56.44,28.02,397.21,42.49,1.47,71.73,0.964,50.03,9.74,0.844,0.0005,-0.0278,0.527,1.779,0,NORMAL,0
105.88,82.35,34.8,392.82,77.83,3.38,118.9,0.887,49.99,23.52,1.529,0.7933,0.0137,2.96,3.204,1,THERMAL_OVERLOAD,1
114.19,83.63,39.36,379.83,76.09,3.94,114.13,0.924,49.94,30.56,1.445,0.5337,0.09,5.188,4.668,1,THERMAL_OVERLOAD,1
63.74,54.31,24.99,399.37,42.68,2.04,72.45,0.976,49.99,9.43,0.852,0.0303,0.0096,0.524,0.929,0,NORMAL,0
84.75,87.07,44.56,382.99,38.24,2.03,67.85,0.68,49.72,-2.33,0.732,0.2133,0.1736,1.697,3.765,3,DIELECTRIC_FAULT,1
64.03,55.55,27.36,404.57,37.41,1.74,58.42,0.954,50.02,8.47,0.757,-0.013,0.0101,1.167,1.419,0,NORMAL,0
66.07,58.83,25.69,404.01,41.05,1.61,69.4,0.973,50.0,7.24,0.829,0.0036,0.0063,0.749,0.505,0,NORMAL,0
78.1,85.09,51.87,407.16,46.88,2.92,89.7,0.816,49.97,-6.99,0.954,0.3705,0.035,2.371,4.622,3,DIELECTRIC_FAULT,1
105.38,94.21,37.93,400.42,68.78,2.74,100.35,0.926,49.89,11.16,1.377,0.4364,0.0595,3.151,5.683,1,THERMAL_OVERLOAD,1
67.08,58.59,24.21,402.61,43.19,1.39,71.28,0.966,49.99,8.49,0.869,0.0098,-0.0187,0.448,1.824,0,NORMAL,0
61.94,56.85,25.18,404.63,32.25,1.76,59.07,0.931,49.93,5.09,0.652,-0.055,0.0084,0.957,1.203,0,NORMAL,0
65.26,55.87,24.84,397.51,36.58,1.02,62.92,0.972,50.0,9.38,0.727,0.0402,-0.0075,0.731,1.221,0,NORMAL,0
65.96,58.44,24.46,401.57,43.5,0.92,66.97,0.952,50.04,7.52,0.873,0.0196,0.0194,0.468,1.116,0,NORMAL,0
63.39,56.33,24.95,403.21,30.12,1.05,52.73,0.98,50.0,7.05,0.607,0.0217,0.0055,1.046,1.168,0,NORMAL,0
65.03,58.98,23.56,403.45,43.59,1.44,75.75,0.939,50.02,6.05,0.879,0.0375,-0.0189,0.433,1.527,0,NORMAL,0
112.03,113.83,51.65,332.13,105.26,9.38,128.05,0.615,49.19,-1.8,1.748,0.7303,0.7468,8.578,14.681,4,CRITICAL_FAILURE,1
65.56,57.57,23.51,403.98,41.47,1.04,70.52,0.975,49.99,7.99,0.838,0.0045,-0.0037,0.652,1.675,0,NORMAL,0
62.65,58.0,24.97,399.24,33.64,1.29,54.44,0.972,49.95,4.65,0.672,-0.0022,0.0207,1.089,1.176,0,NORMAL,0
61.16,57.1,25.33,393.13,32.78,1.42,52.4,0.978,50.11,4.05,0.644,0.0323,0.0042,0.339,1.354,0,NORMAL,0
59.3,50.47,27.36,397.44,31.74,1.62,53.77,0.943,50.03,8.83,0.631,0.0157,0.0085,0.968,0.612,0,NORMAL,0
60.12,51.18,24.78,397.19,23.39,1.73,46.34,0.938,50.05,8.94,0.465,0.0282,0.0151,0.367,0.901,0,NORMAL,0
66.49,58.24,26.78,401.1,44.49,5.43,84.88,0.957,49.93,8.25,0.892,-0.0283,0.5834,0.898,1.812,2,MECHANICAL_FAULT,1
69.11,59.38,25.82,395.05,45.61,2.1,76.4,0.968,50.01,9.73,0.901,0.0355,-0.0241,1.045,0.763,0,NORMAL,0
133.67,107.97,48.5,348.42,124.8,10.57,156.91,0.654,48.98,25.69,2.174,0.7864,0.5399,9.3,7.176,4,CRITICAL_FAILURE,1
63.19,54.68,26.02,400.95,41.21,1.05,66.92,0.958,49.95,8.51,0.826,-0.0026,-0.0212,0.969,0.999,0,NORMAL,0
61.73,55.26,24.6,402.62,26.44,1.79,47.21,0.975,50.04,6.47,0.532,0.0012,0.0247,0.881,1.12,0,NORMAL,0
58.98,53.56,25.47,395.69,28.28,1.02,47.7,0.975,49.91,5.42,0.559,0.0303,-0.0191,0.948,1.402,0,NORMAL,0
65.68,57.35,22.34,399.88,45.02,1.86,75.43,0.969,49.97,8.34,0.9,-0.006,0.0137,0.706,1.045,0,NORMAL,0
63.58,53.77,23.56,393.3,42.28,2.08,69.99,0.952,50.02,9.82,0.831,-0.0199,-0.0142,0.582,1.295,0,NORMAL,0
62.51,53.96,22.44,407.37,35.99,0.82,63.29,0.936,50.02,8.55,0.733,0.0232,-0.0185,0.692,1.21,0,NORMAL,0
67.49,61.64,26.76,399.96,43.62,1.17,69.08,0.96,50.03,5.84,0.872,-0.0154,-0.0309,0.825,1.918,0,NORMAL,0
61.84,52.95,26.31,397.28,36.4,1.02,56.15,0.933,49.99,8.89,0.723,-0.0412,-0.0016,1.137,0.515,0,NORMAL,0
70.85,65.45,27.26,400.99,42.1,1.67,74.02,0.962,49.99,5.4,0.844,-0.0055,-0.0074,0.874,0.574,0,NORMAL,0
100.01,91.78,29.89,398.48,81.43,2.52,121.58,0.893,49.89,8.23,1.622,0.5467,0.0138,5.326,5.955,1,THERMAL_OVERLOAD,1
60.53,51.81,19.91,396.37,29.09,0.8,50.32,0.971,49.93,8.71,0.577,-0.0866,-0.0069,0.961,0.594,0,NORMAL,0
87.25,93.18,43.81,397.19,28.56,2.2,58.06,0.761,50.0,-5.94,0.567,0.3352,-0.0592,1.97,3.948,3,DIELECTRIC_FAULT,1
77.85,72.16,26.65,400.16,47.91,5.42,83.95,0.944,49.97,5.69,0.959,0.1077,0.3982,1.553,2.333,2,MECHANICAL_FAULT,1
59.43,51.57,27.69,401.77,26.71,1.2,48.17,0.937,49.97,7.85,0.537,0.058,-0.0106,0.78,1.588,0,NORMAL,0
66.64,58.21,20.84,404.95,39.59,1.2,69.64,0.964,49.98,8.43,0.802,0.0028,0.0104,1.113,0.521,0,NORMAL,0
67.14,57.35,25.04,407.41,43.78,1.1,73.36,0.971,49.97,9.79,0.892,-0.0186,-0.0182,1.132,0.634,0,NORMAL,0
58.98,54.83,24.17,402.94,27.76,1.32,46.29,0.939,50.0,4.15,0.559,0.016,-0.007,0.636,0.911,0,NORMAL,0
58.97,50.23,24.95,395.87,27.58,1.58,47.69,0.966,50.11,8.74,0.546,0.0011,0.0024,0.4,1.52,0,NORMAL,0
63.48,59.35,27.2,408.49,31.63,0.88,52.68,0.957,50.02,4.13,0.646,-0.0347,0.0433,0.502,1.46,0,NORMAL,0
63.91,55.72,19.9,399.71,39.48,1.74,65.73,0.944,49.96,8.19,0.789,-0.0053,0.0165,0.831,1.973,0,NORMAL,0
62.55,54.84,21.52,405.76,38.02,1.99,61.5,0.94,50.0,7.7,0.771,-0.0295,0.0224,0.286,0.586,0,NORMAL,0
64.93,59.64,23.11,400.72,35.5,1.18,62.98,0.95,50.05,5.28,0.711,0.046,0.0036,0.458,1.62,0,NORMAL,0
63.3,53.84,25.39,399.0,40.12,2.14,65.72,0.934,49.91,9.45,0.8,0.0093,-0.0238,0.778,1.937,0,NORMAL,0
63.16,58.53,24.97,400.02,31.93,1.87,54.93,0.95,49.94,4.63,0.639,0.0244,-0.0056,0.27,0.778,0,NORMAL,0
62.3,52.94,22.37,394.89,40.38,1.61,65.07,0.935,49.98,9.36,0.797,-0.0067,-0.0253,1.057,1.366,0,NORMAL,0
94.45,96.0,31.16,389.1,83.26,3.39,121.97,0.886,49.95,-1.55,1.62,0.6562,0.0429,5.234,3.927,1,THERMAL_OVERLOAD,1
65.8,60.9,25.59,397.91,42.25,1.95,69.13,0.939,50.07,4.9,0.841,0.0396,-0.0538,1.058,1.574,0,NORMAL,0
65.02,60.99,29.3,396.64,32.76,0.82,53.74,0.961,49.98,4.03,0.65,-0.0295,0.0088,0.631,1.946,0,NORMAL,0
62.75,56.66,26.46,398.86,31.08,2.12,48.88,0.965,49.92,6.09,0.62,-0.0542,0.0029,0.906,1.126,0,NORMAL,0
60.55,55.28,26.6,401.05,30.07,2.01,47.79,0.974,50.03,5.27,0.603,-0.0241,0.0179,1.197,0.545,0,NORMAL,0
105.4,103.7,24.44,386.88,66.47,2.38,101.45,0.883,49.87,1.7,1.286,0.1981,-0.0423,5.906,5.386,1,THERMAL_OVERLOAD,1
70.45,66.18,24.88,396.98,44.96,0.84,75.79,0.964,50.04,4.27,0.892,-0.032,-0.001,0.414,0.597,0,NORMAL,0
87.62,82.51,11.83,380.88,44.21,3.07,76.56,0.783,49.81,5.11,0.842,0.2003,0.1147,2.795,3.637,3,DIELECTRIC_FAULT,1
59.33,52.1,25.8,405.54,29.66,1.87,48.68,0.979,50.03,7.23,0.601,-0.0148,-0.009,0.31,1.786,0,NORMAL,0
133.71,101.95,48.6,344.79,96.09,10.73,157.72,0.628,48.87,31.77,1.657,1.0176,0.4503,11.251,6.445,4,CRITICAL_FAILURE,1
62.06,56.32,23.91,393.68,35.54,1.67,59.83,0.949,49.95,5.74,0.7,-0.0203,-0.0446,0.364,1.088,0,NORMAL,0
64.39,55.72,26.41,400.35,40.13,2.14,69.38,0.965,49.95,8.66,0.803,0.0695,-0.0281,0.836,1.627,0,NORMAL,0
123.44,103.26,58.39,354.1,101.08,10.56,144.39,0.707,48.96,20.19,1.79,1.0538,0.626,10.087,10.575,4,CRITICAL_FAILURE,1
64.34,58.17,29.02,396.47,43.92,1.51,73.08,0.978,50.0,6.18,0.871,0.0014,-0.0012,0.534,1.066,0,NORMAL,0
68.81,63.21,23.36,390.03,42.1,1.96,74.15,0.979,49.96,5.59,0.821,-0.0247,0.0014,0.951,1.816,0,NORMAL,0
71.65,83.64,8.86,378.8,29.84,3.35,50.34,0.8,50.01,-12.0,0.565,0.2701,0.0425,3.357,4.203,3,DIELECTRIC_FAULT,1
106.47,92.91,32.5,393.59,64.06,3.56,100.32,0.89,49.92,13.57,1.261,0.3366,0.0036,5.981,6.111,1,THERMAL_OVERLOAD,1
64.94,60.87,26.05,399.2,47.2,1.81,77.53,0.965,49.96,4.07,0.942,-0.0343,-0.0069,0.682,1.248,0,NORMAL,0
86.73,80.03,47.56,390.82,30.2,2.29,56.88,0.711,49.86,6.7,0.59,0.2162,0.0176,2.09,4.783,3,DIELECTRIC_FAULT,1
65.52,56.3,25.52,402.23,38.81,1.59,64.92,0.954,49.96,9.22,0.78,0.0386,-0.0046,1.024,1.997,0,NORMAL,0
64.15,55.02,21.33,397.17,34.43,1.78,57.84,0.956,49.95,9.14,0.684,-0.0138,-0.0034,0.367,1.658,0,NORMAL,0
68.72,64.58,27.47,392.4,42.59,1.44,74.14,0.947,50.05,4.14,0.836,0.0622,0.0262,0.455,0.87,0,NORMAL,0
81.25,95.26,6.79,409.0,42.23,2.38,78.38,0.833,49.88,-14.0,0.864,0.2292,0.049,2.684,4.416,3,DIELECTRIC_FAULT,1
59.11,53.68,24.66,403.23,26.86,2.08,46.1,0.937,50.0,5.43,0.542,-0.0513,0.0078,0.265,0.575,0,NORMAL,0
66.82,61.71,24.49,397.19,42.33,1.25,70.9,0.975,50.02,5.11,0.841,-0.0609,0.0091,0.261,0.612,0,NORMAL,0
82.74,78.39,46.05,367.3,33.67,2.0,69.64,0.738,49.74,4.35,0.618,0.1184,0.0751,3.728,2.972,3,DIELECTRIC_FAULT,1
100.32,97.0,36.92,399.54,56.34,2.52,95.84,0.902,49.85,3.32,1.126,0.8045,0.0614,3.958,4.885,1,THERMAL_OVERLOAD,1
119.66,98.2,56.07,343.77,92.27,13.36,134.38,0.738,48.3,21.46,1.586,1.9148,0.5342,9.608,10.974,4,CRITICAL_FAILURE,1
80.92,95.46,57.79,398.56,39.97,2.68,67.67,0.79,50.08,-14.55,0.797,0.2855,0.0019,3.178,3.858,3,DIELECTRIC_FAULT,1
115.42,111.04,52.37,355.71,101.32,14.32,142.39,0.693,49.1,4.38,1.802,1.4534,0.5314,11.951,10.518,4,CRITICAL_FAILURE,1
123.39,101.26,60.33,356.55,102.49,14.86,126.55,0.63,48.94,22.14,1.827,1.4237,0.8834,11.573,6.329,4,CRITICAL_FAILURE,1
64.99,58.92,18.72,399.12,46.59,1.53,75.21,0.937,49.99,6.07,0.93,-0.0488,0.0017,0.384,0.597,0,NORMAL,0
59.86,54.86,26.88,401.61,28.65,1.72,47.0,0.946,50.06,5.0,0.575,-0.0086,0.0213,0.256,1.091,0,NORMAL,0
62.52,54.44,21.0,407.13,37.82,6.91,69.0,0.948,49.97,8.08,0.77,-0.0057,0.5191,1.116,2.591,2,MECHANICAL_FAULT,1
58.75,53.1,23.73,389.67,27.06,1.15,45.46,0.958,50.03,5.65,0.527,-0.0116,-0.01,0.728,1.529,0,NORMAL,0
63.32,54.63,21.45,394.23,41.88,0.82,69.91,0.963,50.06,8.69,0.826,-0.0092,0.0035,0.879,0.844,0,NORMAL,0
102.09,95.1,34.62,396.67,58.95,2.43,99.31,0.912,49.92,6.99,1.169,0.4865,0.1029,4.35,6.046,1,THERMAL_OVERLOAD,1
57.01,49.21,28.36,388.79,44.94,6.07,81.96,0.96,49.8,7.8,0.874,-0.0054,0.4221,1.542,2.922,2,MECHANICAL_FAULT,1
58.34,53.32,26.97,408.43,30.79,2.04,52.02,0.958,50.06,5.02,0.629,0.0574,0.0238,0.474,1.638,0,NORMAL,0
63.09,53.69,27.26,402.87,34.79,1.08,59.47,0.977,50.05,9.4,0.701,0.0457,0.0109,0.644,1.248,0,NORMAL,0
64.1,58.77,26.24,401.63,39.97,0.96,63.78,0.948,50.1,5.34,0.803,-0.0158,-0.0201,1.151,1.525,0,NORMAL,0
70.43,62.32,23.82,407.34,42.9,1.84,72.99,0.947,50.02,8.11,0.874,-0.021,-0.0039,0.788,0.64,0,NORMAL,0
62.21,56.66,27.1,394.73,36.49,1.53,59.43,0.961,50.05,5.55,0.72,-0.0064,-0.0108,0.423,1.176,0,NORMAL,0
61.51,53.84,28.42,395.27,31.54,2.11,53.82,0.976,50.03,7.67,0.623,-0.012,-0.0149,1.095,1.958,0,NORMAL,0
61.75,53.74,26.28,396.27,32.54,0.96,54.35,0.937,50.03,8.01,0.645,-0.0015,0.0175,0.32,1.426,0,NORMAL,0
61.81,56.98,24.48,401.49,38.56,1.09,64.71,0.958,49.99,4.83,0.774,0.0173,0.0135,0.557,1.866,0,NORMAL,0
58.93,50.25,26.25,397.56,26.03,0.84,45.05,0.932,50.03,8.68,0.517,0.0322,0.0124,0.648,1.32,0,NORMAL,0
117.94,93.13,33.13,400.51,83.46,2.25,127.58,0.885,49.79,24.82,1.671,0.2872,-0.0089,4.844,6.927,1,THERMAL_OVERLOAD,1
62.48,54.43,24.41,401.76,31.68,1.5,55.02,0.941,50.04,8.05,0.636,-0.0556,-0.0013,0.609,1.215,0,NORMAL,0
67.98,57.99,24.13,400.52,45.42,1.68,74.36,0.97,49.97,9.99,0.91,0.0361,0.0241,0.888,0.532,0,NORMAL,0
58.34,51.66,25.53,394.81,28.14,1.58,46.1,0.977,50.0,6.68,0.556,-0.0049,-0.0174,1.134,1.314,0,NORMAL,0
64.73,60.25,22.8,400.91,38.5,1.65,62.41,0.938,49.96,4.47,0.772,0.0319,0.0468,0.371,1.612,0,NORMAL,0
109.97,95.38,28.09,389.58,62.95,2.93,95.18,0.887,49.92,14.59,1.226,0.2372,-0.0041,4.243,5.945,1,THERMAL_OVERLOAD,1
64.35,55.5,27.4,406.13,42.88,1.41,69.06,0.971,49.95,8.86,0.871,0.01,-0.0031,0.775,1.03,0,NORMAL,0
71.12,64.35,28.1,397.75,42.64,6.43,73.3,0.909,50.01,6.76,0.848,-0.0282,0.4162,1.627,2.221,2,MECHANICAL_FAULT,1
69.72,64.01,21.87,402.88,39.45,10.45,72.48,0.925,50.07,5.72,0.795,0.0933,0.3454,1.657,2.71,2,MECHANICAL_FAULT,1
61.83,57.81,26.71,399.1,33.65,1.11,55.18,0.976,50.0,4.02,0.671,-0.0063,0.0103,0.678,0.849,0,NORMAL,0
61.83,55.61,27.18,392.54,38.1,1.06,57.58,0.947,49.97,6.23,0.748,0.0028,-0.0143,0.811,1.798,0,NORMAL,0
98.81,91.98,30.48,397.93,87.55,2.08,131.21,0.901,50.02,6.83,1.742,0.4288,-0.0017,6.238,6.434,1,THERMAL_OVERLOAD,1
61.51,52.04,24.72,399.21,26.08,1.8,48.81,0.974,49.95,9.46,0.521,-0.0459,0.0307,0.682,1.101,0,NORMAL,0
63.71,56.31,32.46,390.68,32.0,5.31,62.24,0.93,50.21,7.39,0.625,-0.0977,0.2326,1.049,2.294,2,MECHANICAL_FAULT,1
105.56,97.98,39.19,389.24,64.03,3.87,95.95,0.935,50.07,7.58,1.246,0.1766,0.0361,3.932,3.198,1,THERMAL_OVERLOAD,1
66.22,57.95,28.17,403.99,42.98,0.85,72.01,0.931,50.02,8.28,0.868,-0.0037,-0.0164,0.435,1.976,0,NORMAL,0
66.32,59.44,26.53,392.18,44.15,2.07,75.25,0.97,49.96,6.88,0.866,-0.0342,0.0137,1.199,1.661,0,NORMAL,0
62.49,57.51,23.39,397.43,37.06,1.53,64.46,0.958,49.96,4.97,0.736,0.0331,0.0098,0.76,0.883,0,NORMAL,0
89.48,88.19,32.3,397.5,62.98,3.22,95.74,0.926,49.92,1.29,1.252,0.2679,0.0281,3.98,5.857,1,THERMAL_OVERLOAD,1
66.4,58.68,22.31,397.15,45.04,1.92,73.85,0.932,50.02,7.72,0.894,-0.0184,0.0046,0.451,1.583,0,NORMAL,0
59.92,50.58,28.9,403.44,35.43,1.53,60.66,0.933,50.05,9.33,0.715,-0.0014,-0.0316,0.51,0.773,0,NORMAL,0
76.99,80.14,7.03,374.64,41.62,2.37,71.08,0.812,49.77,-3.15,0.78,0.1134,0.1213,2.246,3.427,3,DIELECTRIC_FAULT,1
66.16,56.81,24.65,400.36,43.12,0.92,71.29,0.936,49.99,9.36,0.863,0.0397,-0.0018,0.318,0.976,0,NORMAL,0
62.86,53.82,24.19,395.52,44.29,0.85,70.97,0.975,50.11,9.05,0.876,-0.0182,0.0148,0.837,1.421,0,NORMAL,0
60.05,50.71,21.44,404.01,26.09,0.91,46.31,0.964,49.89,9.34,0.527,-0.0166,0.0139,0.621,1.758,0,NORMAL,0
60.11,53.98,25.85,406.98,30.44,0.95,50.45,0.941,50.12,6.13,0.619,0.013,-0.0276,0.42,1.94,0,NORMAL,0
65.88,56.94,26.03,400.12,40.94,0.84,61.98,0.967,50.03,8.94,0.819,0.0296,0.026,1.134,0.844,0,NORMAL,0
97.19,96.12,41.12,402.32,84.88,2.95,128.87,0.926,49.91,1.07,1.708,0.1817,0.0573,4.853,3.678,1,THERMAL_OVERLOAD,1
58.63,48.88,21.21,399.91,26.88,2.2,47.56,0.957,49.95,9.75,0.537,-0.0422,-0.0307,0.395,1.268,0,NORMAL,0
58.54,52.15,23.21,403.75,25.72,1.85,45.99,0.954,49.88,6.39,0.519,0.001,-0.0274,0.23,0.925,0,NORMAL,0
111.22,98.57,31.07,405.83,65.6,3.83,98.33,0.883,49.94,12.65,1.331,0.2729,0.0654,5.23,5.047,1,THERMAL_OVERLOAD,1
72.15,75.35,10.28,390.31,38.4,2.89,71.45,0.776,49.63,-3.2,0.749,0.1168,0.0374,3.722,4.027,3,DIELECTRIC_FAULT,1
67.45,58.43,24.43,402.85,43.02,1.94,75.88,0.962,49.93,9.02,0.867,-0.0292,0.0046,0.704,1.29,0,NORMAL,0
80.47,91.09,55.32,369.17,38.1,2.71,78.15,0.781,49.98,-10.62,0.703,0.2737,-0.0057,2.455,3.628,3,DIELECTRIC_FAULT,1
66.91,61.03,27.23,400.76,39.63,1.83,68.38,0.958,49.9,5.87,0.794,0.0273,-0.0052,0.969,0.907,0,NORMAL,0
90.44,79.82,7.01,375.38,43.02,2.36,74.76,0.699,49.71,10.62,0.807,0.1337,-0.009,3.936,3.975,3,DIELECTRIC_FAULT,1
95.56,91.3,26.43,403.21,67.76,3.85,109.63,0.925,49.77,4.26,1.366,0.6113,-0.0089,5.731,6.443,1,THERMAL_OVERLOAD,1
105.3,90.9,34.08,392.01,67.47,2.7,113.89,0.932,49.89,14.4,1.322,0.5983,0.0359,4.726,3.308,1,THERMAL_OVERLOAD,1
65.73,59.29,24.99,407.95,31.97,1.64,54.49,0.941,50.06,6.43,0.652,0.0561,0.0084,0.715,1.985,0,NORMAL,0
58.58,52.69,24.75,404.43,31.75,1.25,50.29,0.965,49.97,5.89,0.642,0.0173,0.0188,0.948,0.783,0,NORMAL,0
60.05,50.14,24.06,397.12,29.94,1.63,51.27,0.968,50.03,9.9,0.594,0.0304,0.0185,0.849,1.893,0,NORMAL,0
55.77,48.08,23.29,390.61,41.0,11.33,71.47,0.956,49.93,7.68,0.801,0.0285,0.5857,1.697,1.503,2,MECHANICAL_FAULT,1
64.05,57.24,26.41,396.22,46.9,1.16,77.1,0.95,50.01,6.81,0.929,-0.0611,0.001,1.177,1.589,0,NORMAL,0
78.93,95.29,54.02,384.98,27.51,2.4,52.2,0.694,49.36,-16.36,0.529,0.3222,0.074,3.372,4.328,3,DIELECTRIC_FAULT,1
72.26,80.0,54.58,424.64,33.13,3.73,56.3,0.811,49.67,-7.74,0.703,0.21,0.0408,3.127,3.229,3,DIELECTRIC_FAULT,1
60.68,53.58,26.06,406.56,34.6,0.9,55.66,0.942,50.16,7.1,0.703,0.01,0.0047,0.729,1.03,0,NORMAL,0
99.29,86.11,36.2,394.18,72.44,2.77,116.25,0.9,49.87,13.18,1.428,0.7074,0.0742,5.269,6.712,1,THERMAL_OVERLOAD,1
63.95,58.09,25.99,405.97,45.27,2.07,74.83,0.939,49.96,5.86,0.919,-0.0063,-0.0227,0.537,1.083,0,NORMAL,0
69.39,59.43,25.21,398.62,45.84,1.04,75.69,0.952,49.95,9.97,0.914,-0.0186,0.0239,1.134,1.052,0,NORMAL,0
65.02,59.13,23.9,397.92,42.87,1.3,72.39,0.98,50.06,5.89,0.853,-0.0418,-0.0128,0.823,1.703,0,NORMAL,0
75.14,66.78,24.89,401.03,34.52,5.43,65.54,0.908,50.12,8.36,0.692,-0.0093,0.1536,0.951,1.522,2,MECHANICAL_FAULT,1
60.3,54.26,26.49,397.31,25.78,1.56,46.76,0.972,49.94,6.05,0.512,-0.0369,0.0021,1.055,1.072,0,NORMAL,0
66.57,61.17,24.47,395.83,44.62,1.7,76.63,0.953,49.95,5.4,0.883,0.0044,0.0119,0.222,1.075,0,NORMAL,0
86.57,78.44,57.19,402.69,30.28,2.71,57.88,0.732,49.97,8.13,0.61,0.1065,0.157,1.68,4.896,3,DIELECTRIC_FAULT,1
64.22,59.53,27.07,398.34,37.03,2.04,62.84,0.952,49.94,4.69,0.738,0.0034,-0.0254,0.507,0.905,0,NORMAL,0
74.03,87.2,7.79,410.57,40.46,2.81,73.18,0.774,49.79,-13.17,0.831,0.3812,-0.0175,3.911,4.029,3,DIELECTRIC_FAULT,1
67.72,59.41,26.26,397.07,41.11,1.75,68.24,0.932,50.04,8.31,0.816,-0.0086,0.0422,1.162,1.411,0,NORMAL,0
85.61,93.9,51.42,381.79,39.71,2.31,82.5,0.791,49.76,-8.29,0.758,0.3332,0.0964,2.575,4.074,3,DIELECTRIC_FAULT,1
63.4,56.27,23.28,400.53,34.25,1.03,58.81,0.957,49.97,7.13,0.686,0.0062,0.0266,0.482,1.439,0,NORMAL,0
57.67,51.55,27.71,399.56,28.76,1.96,50.45,0.93,50.02,6.12,0.575,0.0408,0.0008,0.255,0.576,0,NORMAL,0
